date,user,text,Sentiment
2009-06-06 08:51:12,StevenSecret,DAMN  Made $274/hr. probably going for even more.,Negative
2009-06-15 22:14:22,Anita_Joint,@CLDWL YES i noticed u were gpne  OCEANCURRENTS,Positive
2009-05-11 23:07:08,sparkadiah,@lolstephy pls just shutup about splendour n dont talk about it till next year... ,Negative
2009-05-29 12:39:50,bubblenut21,"@ispikedthepunch um, i'm kind of in love with Joe and follow the whole band like an obessive fangirl. so yes i like the show ",Positive
2009-05-31 09:19:33,jclynAC,Go here and chat with me  http://bit.ly/JpLJQ,Positive
2009-04-17 22:02:21,dklove09,I just watched the movie &quot;THE NOTEBOOK&quot; &amp; it was a good film ,Positive
2009-06-15 23:45:59,kinkpink,@CashiToHo We have more of a dressing code than a uniform. I was always jealous of girls from religious schools who had to wear skirts. ,Positive
2009-06-16 23:35:57,Dreamyeyes,@F_A_B_ULOUS all are taken dear ,Negative
2009-05-30 15:33:48,stepekx,best day ever. first day of summer and i have lines ,Positive
2009-05-28 23:39:26,prinzane,is You to me are everything  (music) *singing* http://plurk.com/p/wxonj,Positive
2009-06-05 13:42:51,jeremiahg,"@ebellis FoSho. SilverTail is one company to watch. Right solution, right time. We share common interest, bizlogic flaws. ",Positive
2009-06-06 05:05:01,JennZoooo,@emzzz321 So? You said to me &quot;Youtube is my home.&quot; Saaaaaaaahhhdd.... ,Negative
2009-05-18 00:44:27,wiredmusician,Happy Victoria Day folks ! ,Positive
2009-05-29 18:47:57,anaa16,@Flo_05 awww you missed me???  hehe sorry!! oh and i found your other rubber .,Negative
2009-06-19 11:44:53,misulqa,@PettyshkaDM nooo  you're so lucky that you have Twitter in the phone. I'm jealous of you ,Negative
2009-06-19 20:53:15,FruitMuffin,"I don't like the trendy arm on my couch, you can't lean on it ",Negative
2009-06-23 10:17:56,IsabelleBunce,@samahsharif ohh great  xoxo,Positive
2009-04-18 14:08:08,beccaajoy,here we go againn.... ,Positive
2009-06-01 22:53:40,amandanoyes,chris ryan deleted the reply he sent to me!  i will go and cry now,Negative
2009-06-05 16:51:08,bendodson,Impulse purchasing a FlipFold after seeing Sheldon use one in The Big Bang Theory  http://bit.ly/cFgNN,Positive
2009-05-02 06:32:01,MrTinkles,ahhh - sunshine...but that means gardening too ,Positive
2009-06-02 01:28:36,nicosiaoceania,@likeomgitserika haha. Yup! I had to find the strongest cologne after watching SAW 5. LOL.  Scents sorta affect the unconscious. ,Positive
2009-06-07 10:52:16,verbaltypo,"Yeah, getting a sty on the inside of your eyelid turns out to be not so much fun. ouchie. ",Negative
2009-06-02 21:57:40,triplejs,@j3_Vaillancourt I will watch what I say ,Positive
2009-06-05 16:18:34,belletrist9,"@xmayaarix ooohh I haven't heard of those, will have to try to find them at the bookstore or Staples later thanks for the rec! ",Positive
2009-06-19 01:30:22,El_Kapitan,"@goldswallow very very little, for money is a little tight this month sadly ",Negative
2009-05-04 05:48:32,jmelks,@Pmelks did you ever end up finishing it? and p.s. you're wearing my shoes  we really need to note who's is who's loll.,Positive
2009-05-26 23:04:04,pinefir,aish. i didn't get my majors ,Negative
2009-05-14 06:32:51,gookiexo,"is well bored in Science, meant to be revising ",Negative
2009-05-29 16:04:19,jackiehohoho,Big headache. But rollercoasters are insanely fun  I conquered the titan.,Negative
2009-04-17 21:40:19,abbt624,"Ok, now that they've &quot;christened&quot; their new ball park... we can beat them now! LOL! Oh Bees..... ",Positive
2009-05-31 03:04:44,chocolatemilk,"I love the day after a show, it's so wonderfully lazy.  @susjelut Gewoon en beetje verkouden, niets speciaals.",Positive
2009-06-02 08:17:01,KatesMemories,@merlinsbeard Right?  I hate making decisions!  Are we going to lunch today?  Call you in 10 ,Negative
2009-04-19 05:49:07,Elaine_11,still trying to book a hotel in London for may...can anyone rec a hotel? budget chain hotels are all full ,Negative
2009-06-07 14:53:10,jaimedonahue,@xsparkage lmao! my mom and I used to make jokes about ramming speed all the time! you influenced me recalling some fond memories. ,Positive
2009-05-22 06:50:43,jaygambit,@DevonShameless unfortunately my madre booked the plane ticket to philly on the 18th  we'll figure something outttt&lt;3,Negative
2009-05-10 18:54:04,HTMLrulezDo0d,"xcadaverx, poor guy. it's really over... ",Negative
2009-06-25 00:45:08,MrKhaotik,"@deidre_1922  ummmmhmmm SURE YOU ARE! LOL and I'm in NUPEVILLE, Indiana! LOL",Positive
2009-06-06 23:39:26,OtherPplsDrama,@molds13 get your butt on Vevmo and gab with me and Stacee ,Positive
2009-06-07 14:35:26,kelkel2382,looking forward to a week off ,Positive
2009-05-29 22:42:31,b_dawn24,@Maryssfromparis have fun in Hawaii !!!  &amp;you know it will be more fun . haha . love ya girl ! keep up the awsome work !,Positive
2009-06-06 23:41:19,BrittLynn617,2day Was a Great Day... My Friends Are Soooo Cool  nighty night,Positive
2009-06-16 18:43:40,BobbyEAdams,Happy I get to hear Lupe's New song...sucks that it got leaked but It makes me happy to rap...if only I had some chance to be signed ,Positive
2009-06-06 14:59:52,DrMollieMarti,@FeliciaSlattery Good for you to give yourself the experience...and your girls' the role model!! ,Positive
2009-06-05 09:35:19,snowboardbunny,Brrr.  Looks like it might snow on Sunday.  Need to make some homey warm winter food.  Stew anyone?    http://bit.ly/f7mLH,Negative
2009-05-30 09:00:07,purpulfantum,Watching the Super 14 final.  Not hopeful for the Chiefs... ,Positive
2009-05-22 03:36:10,StaceyFisher,not im school today yayy ! bt jt  have to study  not cool,Negative
2009-05-30 03:02:15,saintcreaghzy,"@tinja69 say that again in english: you cant go because its on a school night, but you want to go ",Negative
2009-04-19 23:47:56,bethmcgrath,"@ddlovato hope you're having fun in europe  come to manchester, UK! better than london ;) xox",Positive
2009-05-31 10:25:27,devlindhieu,Off To Church! ,Positive
2009-06-06 17:45:39,martin_j001,"@fistikal Agreed again....stable, good build quality, and good specs. ",Positive
2009-06-18 16:13:26,afadedmoon,"@defythestars why, what happen? ",Negative
2009-05-14 01:16:07,socuteithurts,Yipee just signed up for an e-course with @creativethurs  So happy been waiting for this for so LONG!,Positive
2009-06-05 16:04:20,charity31,I just signed my lease.  let the moving fun begin!  ,Positive
2009-06-15 22:08:08,RochelW,@MandyyJirouxx  ur now going to have 7 yrs of bad luck. sorry ,Negative
2009-06-18 11:28:04,kAWLo,@cookio  are you going to remove me ?  ,Positive
2009-05-09 21:26:15,andmoreagain86,headache ,Negative
2009-05-17 23:39:41,Tas_E,"@delustre He's still in hosp, Joss says he prob needs more plastic surgery... Police were amazed that he made it, apparently... ",Negative
2009-05-28 23:17:21,Nicolee09x,@ddlovato Yes Please. Im So Excited (: This Albums Goiing ToO Be The Best Ever.      Arghhh ,Positive
2009-05-31 13:47:04,alyciameeker,@Bridget_D hey i aint mad at u for the run...love to eat...that's why i work out!! hit me up if u eva wanta runnin partner ,Negative
2009-06-07 21:12:28,Mackilicious,Not a good end to night... Magic lose and I got really sick! ,Negative
2009-06-02 22:02:36,mamasaywhat,@Sharisssse uh ohhh nooo good. ,Negative
2009-05-10 18:45:56,Princess_Holly,@moosep No worries. I didn't take it as a harse comment.  Sorry you've had a rough day.,Negative
2009-06-20 00:15:06,guresmania,@DIVACANDICEM  I was looking forward to seeing you on TV again. I hated the news I saw this morning!,Negative
2009-05-30 05:07:40,Ptrsha,@blitzergrayson Yes. &amp; you're from Bulacan ,Positive
2009-05-16 22:34:44,RobSoCool,There is a helicoptor above my house shining that search light everywhere! Omg... ,Positive
2009-06-01 22:58:04,BadTeachers,@NBCConnecticut - Post a complaint about the teacher at www.TeacherComplaints.com  Tell your friends and other students to do the same ,Positive
2009-05-03 10:21:52,catman1975,is swamped at work...not too many updates coming from me today ,Negative
2009-05-17 05:09:49,BenedictHerold,@shankargan That's not a good news ,Negative
2009-06-18 15:52:37,_Chaybee_,@DropDeadAmy But I dont wanna go anywhere cuz im talking to Ryan. and I cant talk to him if im not at home ,Negative
2009-05-14 07:48:20,daftapeth,@emilyivey I didn't know you had a blog! URL pleazzzze! ,Negative
2009-05-31 05:55:52,OkayTC,"Time for a break. Lunch, a cuppa and catch some rays. My brain's aching from sitting at PC for hours doing Uni work ",Negative
2009-05-26 21:17:04,neworleans4eva,@JustBeeingBee shut up im tired of talkin to your stupid ass  go read my status and let it soak in to your sad ass,Negative
2009-05-26 22:03:55,nsquare,we were together for like 7 months.. it hurts pretty bad. especially  when you feel like it hurts you way more than them ,Negative
2009-06-01 00:28:09,djbisproper,Life doesn't have an undo button...but it DOES have a new document tab. ,Negative
2009-06-16 06:24:30,charrito23,@ie89master It will be all about /Lebron &amp; Shaq..and Hideo?  ,Positive
2009-06-07 19:44:20,Southparkfl,We showing the lakers how to do magic ,Positive
2009-05-31 08:50:20,ella_1417,@dolcevita10 yeah me to ,Positive
2009-05-30 15:50:07,briannalina,Thunder and lightning. Woo! Awesome  #fb,Positive
2009-06-15 07:30:03,DawnWehbey,http://twitpic.com/7gqv6 - Just a 5 min walk from the house ,Positive
2009-04-18 14:14:53,bpdobson,@Lhasapso killed my itunes  uninstalling.?,Negative
2009-06-18 20:19:31,mollycarolinex3,"had a good night, but sad tomorrow is andys last dayy ",Negative
2009-04-20 02:07:01,JKnightsAngel,"has woken up feeling like crap,so is going back to bed for a while ",Negative
2009-06-06 14:59:50,Badassgamer,"thanks to all who are following me, much appreciated ",Positive
2009-06-16 02:36:44,Beadypool,@nicsknots am currently making cordial - thanks for the recipe.  Finally I have citric acid - loads of it ,Positive
2009-06-14 23:13:59,Loopy2sday,@hollymadison123 sounds like fun! ,Positive
2009-04-20 00:32:57,eidann,@Silentending I'm over worked... I need beer... Abs found out I'm working the Monday public holiday ,Negative
2009-06-20 09:45:44,rbflygal,@w00dRabbit *appalled* But I am always good.... *sigh* ,Negative
2009-06-14 23:39:54,BekkyH,ive gotta go to school soon!   WHY I DONT EVEN LIKE SMOOTHIES!,Negative
2009-06-07 11:08:43,nikki_marie88,@lrnevil i wish   still depends really.  im going to start the school on the 22nd but i just realized there is orientation for it and,Negative
2009-06-15 22:17:50,Cis826,@EastDallasAlice thanx ,Positive
2009-05-31 04:59:08,Evanthehottie,@iamdiddy he needs to come to da hornets ,Negative
2009-06-15 14:53:43,jenthefangirl,@ravensvoice Saw @CBR asking for peeps at Heroes Con. You know I'm good for helping out at SDCC. ,Positive
2009-05-22 03:17:20,DavidFeng,@s_soliloquy Cool. I'm inside. ,Positive
2009-06-07 09:38:51,mom2jazz,@bludog61 Mornin! I missed it.  I was at my friends bday,Negative
2009-05-17 04:01:41,arianneross,"@SofiaMiller why do you know Tagalog? i'm not really a native speaker of Tagalog, but i know some stuff.  this is cool! lol.",Positive
2009-06-03 05:55:57,antriss,"@piparkaq Yep, it's a tough world  Totally haven't played any rhythm games for a loooong time.",Negative
2009-04-18 15:54:30,angieesays,"my camera is not working, holy eeeffff ",Negative
2009-04-06 22:33:06,alexisstorm,@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon ,Negative
2009-05-30 22:23:43,JamieLeiJonas,@JoeJonas1Fan1 i LOVE that song!!!  its an amazing song..cant wait to see her at the concert,Positive
2009-06-02 22:43:38,solidadrocks,"is discovering the coolness that is blip.fm, in case it wasn't clear ",Positive
2009-04-20 05:34:15,earleyedition,@FelicityMoore I mass &quot;marked as read&quot;. Then quickly scanned the April ones just in case I hadn't read something important ,Positive
2009-05-31 10:21:18,lynnseyw,Heartbroken again!!!  ,Negative
2009-05-14 02:21:56,lucijanblagonic,changed my twitter background finally ,Positive
2009-05-29 20:21:21,ArtistKrisp,"oh man...only 4 days of school left, and I'm pretty sure I exempt out of all my exams...oh man oh man ",Negative
2009-06-16 09:39:56,amymccl,"@trouble0106 Yikes, what happened to your hand? Poor you! ",Negative
2009-06-06 09:47:46,xolaneynoellexo,"Good morning everyone!! I hope you have a fabulous day! I miss you, hannah. I love you Jake &lt;3 be safe everyone. ",Positive
2009-06-02 09:41:58,laurenzope,@FranKoUK guitar lessons soundsss good  when?  xx,Positive
2009-06-21 04:20:43,Luphinus,Mmm hot tub at a friends place... felt great! Did nothing for my knee/ankle.  ,Positive
2009-06-16 16:22:11,EmilyHeinz,I am so burnt! ,Negative
2009-06-18 16:42:24,lexioh,@joeferg hope everything is okay ,Positive
2009-05-30 01:21:19,briancrider,"@aplusk they have nudity in commercials in other countries, why are we so backwards in the US?  ",Negative
2009-06-16 06:57:43,RevDrD,"Just finished Outreach Com. Today is Yellow Day at VBS, 220 kids + leaders in Yellow Shirts-Fun! I didn't get the memo &amp; wore blue.   !",Positive
2009-05-04 03:26:16,BiancaTaylorxx,naww that movie is actually kinda sad ,Negative
2009-06-01 11:30:56,notahickie,"Masala Wok with @CabbyJames was awesome and enlightening, as always. Great to be back in Houston! ",Positive
2009-06-02 04:50:32,Rienster,the albert heijn nearest to my house sucks!  almost all the good things were sold out.. is thuesday restock day? Maybe tomorrow is better!,Negative
2009-06-02 02:10:55,leahmansfieldx,"im up, straightening the hair ",Positive
2009-06-01 22:05:37,kayte_girll,@BrittanyASnow will u follow @natsha_x ? thanks hun ,Positive
2009-05-30 18:26:38,mirz112,Also...how am I supposed to shower w/no shower curtain? The shower rod broke  I tried yest &amp; got water all over the floor lol,Negative
2009-05-14 04:47:48,JaimeJonesy,Being bedridden is all the more depressing when you're forced to miss out on a night of hijinks. ,Negative
2009-06-07 09:48:34,Fluffy_Cupycake,my dog abandoned me this morning... ,Negative
2009-06-06 20:26:58,VladTV_Staff,@laurastylez SAVE ME!!! but wait only if it's worth leaving brooklyn ,Positive
2009-05-04 06:13:52,BenchmarkIT,@BrentO what about aPORKalype Now for the made for TV movie? ,Positive
2009-06-01 00:39:53,lunpard,update my picture ,Positive
2009-05-10 07:21:20,harrietobtain,think city have given up!! ,Positive
2009-05-22 05:32:56,tchann,@SparkPeople I plan to spend the weekend larping. Plenty of exercise! ,Positive
2009-06-01 06:34:54,_DESiMO_,@KMC1121 Hey good morning bud! I expect Twitter to pay a special Bday tribute 2 me  and work on ya vocals now #nofakery lol!,Positive
2009-06-16 08:09:43,iamchristine13,In Texas @ school again.. Nashville was way better than 7:30am class.. Juuuuuuust sayin. ,Positive
2009-05-29 23:19:22,grahamkins,@mileycyrus if you were with me you wouldn't be so ,Positive
2009-06-06 23:13:41,mizzninae,@MsLaurenLondon One day I'm going to work with you... I really like and look up to you  Sincerely Mizz Nina E.,Positive
2009-06-06 20:57:06,Devinthedude007,n now the game of how many clothes can i fit in my suitcase begins!!! ima win this time!!!!  lol... i kinda hate packing!!,Negative
2009-05-22 03:29:24,Elaine_11,@luie01 not overly i can scrunch it so the curl is there. Still sat waiting ,Negative
2009-06-06 14:57:48,SaulaSmurf,@paulabdulfan Its Proper Cute!  Lol! =P,Positive
2009-05-17 03:10:55,aussiemcflyfan,"@xo_mcflyandjb no hes not! ive got to keep telling myself hes going to say no bcoz then IF he says yes, it'll be a suprise  x",Negative
2009-06-03 03:17:45,homodom,"and, where is the sun today? London sucks-bet it's sunny in Essex-wanna be back there ",Positive
